num_pushers,spdx_license,iso2_code,year,quarter
172,CC0-1.0,CH,2020,2
109,LGPL-2.1,CH,2020,2
103,CC-BY-4.0,CH,2020,2
174,MIT,CI,2020,2
2143,MIT,CL,2020,2
579,GPL-3.0,CL,2020,2
414,NOASSERTION,CL,2020,2
312,Apache-2.0,CL,2020,2
392,MIT,CM,2020,2
63836,MIT,CN,2020,2
26606,Apache-2.0,CN,2020,2
13564,NOASSERTION,CN,2020,2
9432,GPL-3.0,CN,2020,2
3096,GPL-2.0,CN,2020,2
2125,BSD-3-Clause,CN,2020,2
1224,LGPL-3.0,CN,2020,2
861,AGPL-3.0,CN,2020,2
799,BSD-2-Clause,CN,2020,2
611,CC0-1.0,CN,2020,2
579,Unlicense,CN,2020,2
568,MPL-2.0,CN,2020,2
344,CC-BY-SA-4.0,CN,2020,2
292,LGPL-2.1,CN,2020,2
289,CC-BY-4.0,CN,2020,2
212,WTFPL,CN,2020,2
181,ISC,CN,2020,2
147,EPL-2.0,CN,2020,2
4788,MIT,CO,2020,2
1200,GPL-3.0,CO,2020,2
934,NOASSERTION,CO,2020,2
842,Apache-2.0,CO,2020,2
204,GPL-2.0,CO,2020,2
132,CC0-1.0,CO,2020,2
111,AGPL-3.0,CO,2020,2
110,BSD-3-Clause,CO,2020,2
691,MIT,CR,2020,2
231,GPL-3.0,CR,2020,2
164,Apache-2.0,CR,2020,2
157,NOASSERTION,CR,2020,2
183,MIT,CU,2020,2
320,MIT,CY,2020,2
4316,MIT,CZ,2020,2
1745,NOASSERTION,CZ,2020,2
1331,GPL-3.0,CZ,2020,2
1314,Apache-2.0,CZ,2020,2
499,GPL-2.0,CZ,2020,2
341,BSD-3-Clause,CZ,2020,2
186,AGPL-3.0,CZ,2020,2
155,LGPL-3.0,CZ,2020,2
128,BSD-2-Clause,CZ,2020,2
125,Unlicense,CZ,2020,2
118,LGPL-2.1,CZ,2020,2
36279,MIT,DE,2020,2
15188,NOASSERTION,DE,2020,2
12772,GPL-3.0,DE,2020,2
12311,Apache-2.0,DE,2020,2
3487,GPL-2.0,DE,2020,2
2840,BSD-3-Clause,DE,2020,2
2276,AGPL-3.0,DE,2020,2
1670,LGPL-3.0,DE,2020,2
1193,BSD-2-Clause,DE,2020,2
1191,Unlicense,DE,2020,2
976,CC0-1.0,DE,2020,2
903,MPL-2.0,DE,2020,2
745,LGPL-2.1,DE,2020,2
453,ISC,DE,2020,2
425,EPL-2.0,DE,2020,2
338,CC-BY-4.0,DE,2020,2
322,CC-BY-SA-4.0,DE,2020,2
248,EPL-1.0,DE,2020,2
167,WTFPL,DE,2020,2
130,Zlib,DE,2020,2
110,BSL-1.0,DE,2020,2
3570,MIT,DK,2020,2
1191,NOASSERTION,DK,2020,2
950,GPL-3.0,DK,2020,2
761,Apache-2.0,DK,2020,2
214,BSD-3-Clause,DK,2020,2
201,GPL-2.0,DK,2020,2
151,AGPL-3.0,DK,2020,2
109,Unlicense,DK,2020,2
596,MIT,DO,2020,2
111,NOASSERTION,DO,2020,2
105,GPL-3.0,DO,2020,2
809,MIT,DZ,2020,2
147,GPL-3.0,DZ,2020,2
127,NOASSERTION,DZ,2020,2
124,Apache-2.0,DZ,2020,2
944,MIT,EC,2020,2
274,GPL-3.0,EC,2020,2
215,NOASSERTION,EC,2020,2
180,Apache-2.0,EC,2020,2
959,MIT,EE,2020,2
290,Apache-2.0,EE,2020,2
266,NOASSERTION,EE,2020,2
210,GPL-3.0,EE,2020,2
2510,MIT,EG,2020,2
471,Apache-2.0,EG,2020,2
461,NOASSERTION,EG,2020,2
404,GPL-3.0,EG,2020,2
11489,MIT,ES,2020,2
5085,GPL-3.0,ES,2020,2
3815,NOASSERTION,ES,2020,2
3481,Apache-2.0,ES,2020,2
892,AGPL-3.0,ES,2020,2
864,GPL-2.0,ES,2020,2
584,BSD-3-Clause,ES,2020,2
390,LGPL-3.0,ES,2020,2
353,CC0-1.0,ES,2020,2
274,Unlicense,ES,2020,2
221,BSD-2-Clause,ES,2020,2
204,MPL-2.0,ES,2020,2
145,LGPL-2.1,ES,2020,2
347,MIT,ET,2020,2
151783,MIT,EU,2020,2
56016,NOASSERTION,EU,2020,2
49573,GPL-3.0,EU,2020,2
44350,Apache-2.0,EU,2020,2
11549,GPL-2.0,EU,2020,2
9404,BSD-3-Clause,EU,2020,2
7694,AGPL-3.0,EU,2020,2
4821,LGPL-3.0,EU,2020,2
3788,Unlicense,EU,2020,2
3408,BSD-2-Clause,EU,2020,2
2829,CC0-1.0,EU,2020,2
2690,MPL-2.0,EU,2020,2
1757,LGPL-2.1,EU,2020,2
997,ISC,EU,2020,2
775,CC-BY-4.0,EU,2020,2
560,EPL-2.0,EU,2020,2
472,CC-BY-SA-4.0,EU,2020,2
343,WTFPL,EU,2020,2
248,EPL-1.0,EU,2020,2
130,Zlib,EU,2020,2
110,BSL-1.0,EU,2020,2
3748,MIT,FI,2020,2
1485,NOASSERTION,FI,2020,2
986,GPL-3.0,FI,2020,2
823,Apache-2.0,FI,2020,2
341,GPL-2.0,FI,2020,2
249,BSD-3-Clause,FI,2020,2
144,AGPL-3.0,FI,2020,2
138,Unlicense,FI,2020,2
104,LGPL-3.0,FI,2020,2
21960,MIT,FR,2020,2
8906,NOASSERTION,FR,2020,2
7809,GPL-3.0,FR,2020,2
6475,Apache-2.0,FR,2020,2
1781,GPL-2.0,FR,2020,2
1565,BSD-3-Clause,FR,2020,2
1547,AGPL-3.0,FR,2020,2
909,LGPL-3.0,FR,2020,2
636,Unlicense,FR,2020,2
588,BSD-2-Clause,FR,2020,2
587,MPL-2.0,FR,2020,2
537,CC0-1.0,FR,2020,2
363,LGPL-2.1,FR,2020,2
268,ISC,FR,2020,2
176,WTFPL,FR,2020,2
150,CC-BY-SA-4.0,FR,2020,2
146,CC-BY-4.0,FR,2020,2
135,EPL-2.0,FR,2020,2
33629,MIT,GB,2020,2
12487,NOASSERTION,GB,2020,2
9693,Apache-2.0,GB,2020,2
8535,GPL-3.0,GB,2020,2
2143,BSD-3-Clause,GB,2020,2
1951,GPL-2.0,GB,2020,2
1137,AGPL-3.0,GB,2020,2
872,BSD-2-Clause,GB,2020,2
843,Unlicense,GB,2020,2
821,LGPL-3.0,GB,2020,2
757,CC0-1.0,GB,2020,2
634,MPL-2.0,GB,2020,2
376,LGPL-2.1,GB,2020,2
370,ISC,GB,2020,2
253,CC-BY-4.0,GB,2020,2
210,CC-BY-SA-4.0,GB,2020,2
181,EPL-2.0,GB,2020,2
126,EPL-1.0,GB,2020,2
386,MIT,GE,2020,2
1001,MIT,GH,2020,2
103,Apache-2.0,GH,2020,2
1898,MIT,GR,2020,2
663,GPL-3.0,GR,2020,2
622,NOASSERTION,GR,2020,2
532,Apache-2.0,GR,2020,2
127,GPL-2.0,GR,2020,2
481,MIT,GT,2020,2
189,GPL-3.0,GT,2020,2
9898,MIT,HK,2020,2
3876,Apache-2.0,HK,2020,2
2464,NOASSERTION,HK,2020,2
1791,GPL-3.0,HK,2020,2
607,GPL-2.0,HK,2020,2
452,BSD-3-Clause,HK,2020,2
295,LGPL-3.0,HK,2020,2
219,AGPL-3.0,HK,2020,2
176,BSD-2-Clause,HK,2020,2
137,CC0-1.0,HK,2020,2
135,Unlicense,HK,2020,2
110,MPL-2.0,HK,2020,2
108,CC-BY-SA-4.0,HK,2020,2
207,MIT,HN,2020,2
991,MIT,HR,2020,2
306,NOASSERTION,HR,2020,2
229,Apache-2.0,HR,2020,2
212,GPL-3.0,HR,2020,2
2616,MIT,HU,2020,2
897,Apache-2.0,HU,2020,2
794,NOASSERTION,HU,2020,2
758,GPL-3.0,HU,2020,2
174,GPL-2.0,HU,2020,2
139,BSD-3-Clause,HU,2020,2
107,AGPL-3.0,HU,2020,2
10906,MIT,ID,2020,2
1813,NOASSERTION,ID,2020,2
1655,GPL-3.0,ID,2020,2
1422,Apache-2.0,ID,2020,2
289,BSD-3-Clause,ID,2020,2
261,GPL-2.0,ID,2020,2
211,AGPL-3.0,ID,2020,2
186,Unlicense,ID,2020,2
169,CC0-1.0,ID,2020,2
114,LGPL-3.0,ID,2020,2
110,MPL-2.0,ID,2020,2
3046,MIT,IE,2020,2
1089,Apache-2.0,IE,2020,2
981,NOASSERTION,IE,2020,2
705,GPL-3.0,IE,2020,2
181,BSD-3-Clause,IE,2020,2
157,GPL-2.0,IE,2020,2
4950,MIT,IL,2020,2
1903,Apache-2.0,IL,2020,2
1806,NOASSERTION,IL,2020,2
919,GPL-3.0,IL,2020,2
278,BSD-3-Clause,IL,2020,2
207,GPL-2.0,IL,2020,2
175,AGPL-3.0,IL,2020,2
134,Unlicense,IL,2020,2
109,BSD-2-Clause,IL,2020,2
56376,MIT,IN,2020,2
15498,Apache-2.0,IN,2020,2
13111,NOASSERTION,IN,2020,2
10083,GPL-3.0,IN,2020,2
1510,BSD-3-Clause,IN,2020,2
1385,GPL-2.0,IN,2020,2
1298,Unlicense,IN,2020,2
1062,AGPL-3.0,IN,2020,2
843,CC0-1.0,IN,2020,2
763,MPL-2.0,IN,2020,2
550,LGPL-3.0,IN,2020,2
445,BSD-2-Clause,IN,2020,2
256,EPL-2.0,IN,2020,2
247,CC-BY-SA-4.0,IN,2020,2
240,CC-BY-4.0,IN,2020,2
213,ISC,IN,2020,2
207,LGPL-2.1,IN,2020,2
315,MIT,IQ,2020,2
2016,MIT,IR,2020,2
597,GPL-3.0,IR,2020,2
382,Apache-2.0,IR,2020,2
339,NOASSERTION,IR,2020,2
256,MIT,IS,2020,2
114,NOASSERTION,IS,2020,2
8325,MIT,IT,2020,2
3558,GPL-3.0,IT,2020,2
3080,NOASSERTION,IT,2020,2
2246,Apache-2.0,IT,2020,2
749,GPL-2.0,IT,2020,2
633,AGPL-3.0,IT,2020,2
622,BSD-3-Clause,IT,2020,2
373,LGPL-3.0,IT,2020,2
235,Unlicense,IT,2020,2
230,CC0-1.0,IT,2020,2
190,MPL-2.0,IT,2020,2
184,BSD-2-Clause,IT,2020,2
125,CC-BY-4.0,IT,2020,2
124,LGPL-2.1,IT,2020,2
156,MIT,JM,2020,2
448,MIT,JO,2020,2
111,NOASSERTION,JO,2020,2
20986,MIT,JP,2020,2
5371,NOASSERTION,JP,2020,2
4840,Apache-2.0,JP,2020,2
2074,GPL-3.0,JP,2020,2
991,BSD-3-Clause,JP,2020,2
698,GPL-2.0,JP,2020,2
508,Unlicense,JP,2020,2
399,BSD-2-Clause,JP,2020,2
388,CC0-1.0,JP,2020,2
385,AGPL-3.0,JP,2020,2
251,LGPL-3.0,JP,2020,2
215,MPL-2.0,JP,2020,2
166,CC-BY-4.0,JP,2020,2
123,LGPL-2.1,JP,2020,2
122,ISC,JP,2020,2
121,WTFPL,JP,2020,2
2515,MIT,KE,2020,2
473,NOASSERTION,KE,2020,2
298,Apache-2.0,KE,2020,2
286,GPL-3.0,KE,2020,2
206,MIT,KG,2020,2
287,MIT,KH,2020,2
12306,MIT,KR,2020,2
3352,NOASSERTION,KR,2020,2
2582,Apache-2.0,KR,2020,2
1365,GPL-3.0,KR,2020,2
336,BSD-3-Clause,KR,2020,2
236,GPL-2.0,KR,2020,2
167,LGPL-3.0,KR,2020,2
154,AGPL-3.0,KR,2020,2
150,Unlicense,KR,2020,2
120,BSD-2-Clause,KR,2020,2
116,CC0-1.0,KR,2020,2
206,MIT,KW,2020,2
715,MIT,KZ,2020,2
131,Apache-2.0,KZ,2020,2
128,GPL-3.0,KZ,2020,2
109,NOASSERTION,KZ,2020,2
416,MIT,LB,2020,2
1367,MIT,LK,2020,2
646,Apache-2.0,LK,2020,2
440,NOASSERTION,LK,2020,2
242,GPL-3.0,LK,2020,2
923,MIT,LT,2020,2
281,NOASSERTION,LT,2020,2
256,GPL-3.0,LT,2020,2
212,Apache-2.0,LT,2020,2
315,MIT,LU,2020,2
117,NOASSERTION,LU,2020,2
101,GPL-3.0,LU,2020,2
643,MIT,LV,2020,2
195,NOASSERTION,LV,2020,2
159,Apache-2.0,LV,2020,2
142,GPL-3.0,LV,2020,2
1447,MIT,MA,2020,2
255,NOASSERTION,MA,2020,2
235,Apache-2.0,MA,2020,2
185,GPL-3.0,MA,2020,2
626,MIT,MD,2020,2
111,MIT,MG,2020,2
381,MIT,MK,2020,2
512,MIT,MM,2020,2
116,MIT,MN,2020,2
203,MIT,MT,2020,2
146,MIT,MU,2020,2
6445,MIT,MX,2020,2
1710,GPL-3.0,MX,2020,2
1252,NOASSERTION,MX,2020,2
1107,Apache-2.0,MX,2020,2
196,GPL-2.0,MX,2020,2
152,BSD-3-Clause,MX,2020,2
135,AGPL-3.0,MX,2020,2
121,Unlicense,MX,2020,2
117,CC0-1.0,MX,2020,2
2379,MIT,MY,2020,2
521,Apache-2.0,MY,2020,2
506,NOASSERTION,MY,2020,2
400,GPL-3.0,MY,2020,2
114,MIT,MZ,2020,2
5357,MIT,NG,2020,2
617,NOASSERTION,NG,2020,2
615,Apache-2.0,NG,2020,2
481,GPL-3.0,NG,2020,2
152,MIT,NI,2020,2
12715,MIT,NL,2020,2
4603,NOASSERTION,NL,2020,2
3908,GPL-3.0,NL,2020,2
3589,Apache-2.0,NL,2020,2
860,GPL-2.0,NL,2020,2
785,BSD-3-Clause,NL,2020,2
521,AGPL-3.0,NL,2020,2
462,LGPL-3.0,NL,2020,2
395,BSD-2-Clause,NL,2020,2
339,MPL-2.0,NL,2020,2
329,Unlicense,NL,2020,2
300,CC0-1.0,NL,2020,2
166,CC-BY-4.0,NL,2020,2
152,LGPL-2.1,NL,2020,2
152,ISC,NL,2020,2
3793,MIT,NO,2020,2
1275,NOASSERTION,NO,2020,2
1018,GPL-3.0,NO,2020,2
956,Apache-2.0,NO,2020,2
267,BSD-3-Clause,NO,2020,2
229,GPL-2.0,NO,2020,2
144,LGPL-3.0,NO,2020,2
122,Unlicense,NO,2020,2
111,AGPL-3.0,NO,2020,2
107,BSD-2-Clause,NO,2020,2
1271,MIT,NP,2020,2
238,NOASSERTION,NP,2020,2
213,GPL-3.0,NP,2020,2
167,Apache-2.0,NP,2020,2
3000,MIT,NZ,2020,2
1098,NOASSERTION,NZ,2020,2
793,GPL-3.0,NZ,2020,2
719,Apache-2.0,NZ,2020,2
227,BSD-3-Clause,NZ,2020,2
164,GPL-2.0,NZ,2020,2
118,AGPL-3.0,NZ,2020,2
119,MIT,OM,2020,2
242,MIT,PA,2020,2
1865,MIT,PE,2020,2
426,GPL-3.0,PE,2020,2
337,NOASSERTION,PE,2020,2
277,Apache-2.0,PE,2020,2
3318,MIT,PH,2020,2
666,NOASSERTION,PH,2020,2
604,GPL-3.0,PH,2020,2
464,Apache-2.0,PH,2020,2
107,GPL-2.0,PH,2020,2
3043,MIT,PK,2020,2
599,NOASSERTION,PK,2020,2
521,Apache-2.0,PK,2020,2
494,GPL-3.0,PK,2020,2
122,AGPL-3.0,PK,2020,2
11301,MIT,PL,2020,2
3300,NOASSERTION,PL,2020,2
3000,Apache-2.0,PL,2020,2
2940,GPL-3.0,PL,2020,2
678,GPL-2.0,PL,2020,2
608,BSD-3-Clause,PL,2020,2
351,AGPL-3.0,PL,2020,2
298,Unlicense,PL,2020,2
221,LGPL-3.0,PL,2020,2
214,BSD-2-Clause,PL,2020,2
191,CC0-1.0,PL,2020,2
185,MPL-2.0,PL,2020,2
124,ISC,PL,2020,2
200,MIT,PR,2020,2
202,MIT,PS,2020,2
3453,MIT,PT,2020,2
1023,NOASSERTION,PT,2020,2
884,GPL-3.0,PT,2020,2
851,Apache-2.0,PT,2020,2
176,GPL-2.0,PT,2020,2
171,BSD-3-Clause,PT,2020,2
125,AGPL-3.0,PT,2020,2
194,MIT,PY,2020,2
174,MIT,QA,2020,2
3358,MIT,RO,2020,2
999,NOASSERTION,RO,2020,2
940,Apache-2.0,RO,2020,2
839,GPL-3.0,RO,2020,2
227,GPL-2.0,RO,2020,2
144,MPL-2.0,RO,2020,2
136,BSD-3-Clause,RO,2020,2
1324,MIT,RS,2020,2
325,NOASSERTION,RS,2020,2
324,GPL-3.0,RS,2020,2
257,Apache-2.0,RS,2020,2
21333,MIT,RU,2020,2
6387,Apache-2.0,RU,2020,2
5916,NOASSERTION,RU,2020,2
5123,GPL-3.0,RU,2020,2
1608,BSD-3-Clause,RU,2020,2
1033,GPL-2.0,RU,2020,2
690,Unlicense,RU,2020,2
547,LGPL-3.0,RU,2020,2
539,AGPL-3.0,RU,2020,2
455,BSD-2-Clause,RU,2020,2
372,CC0-1.0,RU,2020,2
340,MPL-2.0,RU,2020,2
214,CC-BY-SA-4.0,RU,2020,2
201,LGPL-2.1,RU,2020,2
159,CC-BY-4.0,RU,2020,2
140,WTFPL,RU,2020,2
132,ISC,RU,2020,2
221,MIT,RW,2020,2
1151,MIT,SA,2020,2
256,NOASSERTION,SA,2020,2
210,Apache-2.0,SA,2020,2
172,GPL-3.0,SA,2020,2
128,MIT,SD,2020,2
7061,MIT,SE,2020,2
2513,NOASSERTION,SE,2020,2
1913,Apache-2.0,SE,2020,2
1835,GPL-3.0,SE,2020,2
426,BSD-3-Clause,SE,2020,2
418,GPL-2.0,SE,2020,2
283,AGPL-3.0,SE,2020,2
220,LGPL-3.0,SE,2020,2
217,BSD-2-Clause,SE,2020,2
213,Unlicense,SE,2020,2
138,MPL-2.0,SE,2020,2
136,CC0-1.0,SE,2020,2
110,LGPL-2.1,SE,2020,2
5647,MIT,SG,2020,2
2089,NOASSERTION,SG,2020,2
1709,Apache-2.0,SG,2020,2
963,GPL-3.0,SG,2020,2
229,BSD-3-Clause,SG,2020,2
194,GPL-2.0,SG,2020,2
127,Unlicense,SG,2020,2
104,AGPL-3.0,SG,2020,2
891,MIT,SI,2020,2
274,NOASSERTION,SI,2020,2
253,GPL-3.0,SI,2020,2
170,Apache-2.0,SI,2020,2
1215,MIT,SK,2020,2
396,NOASSERTION,SK,2020,2
333,Apache-2.0,SK,2020,2
333,GPL-3.0,SK,2020,2
168,MIT,SN,2020,2
274,MIT,SV,2020,2
2780,MIT,TH,2020,2
673,Apache-2.0,TH,2020,2
670,NOASSERTION,TH,2020,2
420,GPL-3.0,TH,2020,2
149,BSD-3-Clause,TH,2020,2
1077,MIT,TN,2020,2
170,Apache-2.0,TN,2020,2
165,NOASSERTION,TN,2020,2
139,GPL-3.0,TN,2020,2
6881,MIT,TR,2020,2
1648,GPL-3.0,TR,2020,2
1269,Apache-2.0,TR,2020,2
1096,NOASSERTION,TR,2020,2
339,Unlicense,TR,2020,2
202,GPL-2.0,TR,2020,2
177,AGPL-3.0,TR,2020,2
136,BSD-3-Clause,TR,2020,2
120,LGPL-3.0,TR,2020,2
112,MIT,TT,2020,2
5550,MIT,TW,2020,2
1635,NOASSERTION,TW,2020,2
1416,Apache-2.0,TW,2020,2
788,GPL-3.0,TW,2020,2
270,AGPL-3.0,TW,2020,2
256,GPL-2.0,TW,2020,2
240,BSD-3-Clause,TW,2020,2
116,Unlicense,TW,2020,2
104,LGPL-3.0,TW,2020,2
262,MIT,TZ,2020,2
9091,MIT,UA,2020,2
2319,NOASSERTION,UA,2020,2
2216,Apache-2.0,UA,2020,2
1756,GPL-3.0,UA,2020,2
533,BSD-3-Clause,UA,2020,2
414,GPL-2.0,UA,2020,2
341,Unlicense,UA,2020,2
220,AGPL-3.0,UA,2020,2
134,LGPL-3.0,UA,2020,2
127,BSD-2-Clause,UA,2020,2
124,MPL-2.0,UA,2020,2
475,MIT,UG,2020,2
102,NOASSERTION,UG,2020,2
166702,MIT,US,2020,2
71152,NOASSERTION,US,2020,2
52160,Apache-2.0,US,2020,2
34374,GPL-3.0,US,2020,2
11835,BSD-3-Clause,US,2020,2
8078,GPL-2.0,US,2020,2
4938,AGPL-3.0,US,2020,2
4262,BSD-2-Clause,US,2020,2
4162,Unlicense,US,2020,2
3826,CC0-1.0,US,2020,2
3216,MPL-2.0,US,2020,2
2943,LGPL-3.0,US,2020,2
1507,ISC,US,2020,2
1323,CC-BY-4.0,US,2020,2
1312,LGPL-2.1,US,2020,2
982,CC-BY-SA-4.0,US,2020,2
587,EPL-2.0,US,2020,2
519,EPL-1.0,US,2020,2
376,WTFPL,US,2020,2
254,Zlib,US,2020,2
198,BSL-1.0,US,2020,2
116,Artistic-2.0,US,2020,2
101,OFL-1.1,US,2020,2
626,MIT,UY,2020,2
166,GPL-3.0,UY,2020,2
158,NOASSERTION,UY,2020,2
146,Apache-2.0,UY,2020,2
494,MIT,UZ,2020,2
746,MIT,VE,2020,2
186,GPL-3.0,VE,2020,2
149,NOASSERTION,VE,2020,2
5687,MIT,VN,2020,2
1595,NOASSERTION,VN,2020,2
1246,Apache-2.0,VN,2020,2
766,GPL-3.0,VN,2020,2
212,BSD-3-Clause,VN,2020,2
163,GPL-2.0,VN,2020,2
116,AGPL-3.0,VN,2020,2
3178,MIT,ZA,2020,2
757,NOASSERTION,ZA,2020,2
620,GPL-3.0,ZA,2020,2
581,Apache-2.0,ZA,2020,2
171,BSD-3-Clause,ZA,2020,2
132,GPL-2.0,ZA,2020,2
131,MIT,ZM,2020,2
184,MIT,ZW,2020,2
1168,MIT,AE,2020,3
268,Apache-2.0,AE,2020,3
257,NOASSERTION,AE,2020,3
200,GPL-3.0,AE,2020,3
253,MIT,AL,2020,3
362,MIT,AM,2020,3
189,MIT,AO,2020,3
5297,MIT,AR,2020,3
1943,GPL-3.0,AR,2020,3
1205,NOASSERTION,AR,2020,3
954,Apache-2.0,AR,2020,3
248,BSD-3-Clause,AR,2020,3
238,AGPL-3.0,AR,2020,3
226,GPL-2.0,AR,2020,3
110,CC0-1.0,AR,2020,3
102,LGPL-3.0,AR,2020,3
3424,MIT,AT,2020,3
1479,NOASSERTION,AT,2020,3
1204,GPL-3.0,AT,2020,3
1085,Apache-2.0,AT,2020,3
323,GPL-2.0,AT,2020,3
273,BSD-3-Clause,AT,2020,3
177,AGPL-3.0,AT,2020,3
169,BSD-2-Clause,AT,2020,3
115,LGPL-3.0,AT,2020,3
114,Unlicense,AT,2020,3
12670,MIT,AU,2020,3
4563,NOASSERTION,AU,2020,3
3373,Apache-2.0,AU,2020,3
3259,GPL-3.0,AU,2020,3
716,GPL-2.0,AU,2020,3
692,BSD-3-Clause,AU,2020,3
460,AGPL-3.0,AU,2020,3
334,Unlicense,AU,2020,3
323,CC0-1.0,AU,2020,3
268,LGPL-3.0,AU,2020,3
257,BSD-2-Clause,AU,2020,3
245,MPL-2.0,AU,2020,3
156,LGPL-2.1,AU,2020,3
147,0BSD,AU,2020,3
130,ISC,AU,2020,3
274,MIT,AZ,2020,3
319,MIT,BA,2020,3
3064,MIT,BD,2020,3
700,Apache-2.0,BD,2020,3
670,GPL-3.0,BD,2020,3
574,NOASSERTION,BD,2020,3
134,GPL-2.0,BD,2020,3
4060,MIT,BE,2020,3
1618,NOASSERTION,BE,2020,3
1135,GPL-3.0,BE,2020,3
1014,Apache-2.0,BE,2020,3
305,GPL-2.0,BE,2020,3
268,BSD-3-Clause,BE,2020,3
247,AGPL-3.0,BE,2020,3
134,LGPL-3.0,BE,2020,3
107,Unlicense,BE,2020,3
1879,MIT,BG,2020,3
583,NOASSERTION,BG,2020,3
458,Apache-2.0,BG,2020,3
345,GPL-3.0,BG,2020,3
109,GPL-2.0,BG,2020,3
415,MIT,BO,2020,3
106,GPL-3.0,BO,2020,3
33616,MIT,BR,2020,3
6557,GPL-3.0,BR,2020,3
5011,Apache-2.0,BR,2020,3
4370,NOASSERTION,BR,2020,3
938,GPL-2.0,BR,2020,3
838,AGPL-3.0,BR,2020,3
802,BSD-3-Clause,BR,2020,3
633,Unlicense,BR,2020,3
580,CC0-1.0,BR,2020,3
364,0BSD,BR,2020,3
335,LGPL-3.0,BR,2020,3
309,BSD-2-Clause,BR,2020,3
287,MPL-2.0,BR,2020,3
192,LGPL-2.1,BR,2020,3
190,ISC,BR,2020,3
120,EPL-2.0,BR,2020,3
118,CC-BY-4.0,BR,2020,3
2920,MIT,BY,2020,3
695,Apache-2.0,BY,2020,3
520,NOASSERTION,BY,2020,3
370,GPL-3.0,BY,2020,3
22338,MIT,CA,2020,3
7897,NOASSERTION,CA,2020,3
6096,Apache-2.0,CA,2020,3
5119,GPL-3.0,CA,2020,3
1151,GPL-2.0,CA,2020,3
1111,BSD-3-Clause,CA,2020,3
839,AGPL-3.0,CA,2020,3
524,Unlicense,CA,2020,3
514,MPL-2.0,CA,2020,3
513,CC0-1.0,CA,2020,3
484,BSD-2-Clause,CA,2020,3
423,LGPL-3.0,CA,2020,3
311,0BSD,CA,2020,3
252,ISC,CA,2020,3
196,LGPL-2.1,CA,2020,3
172,CC-BY-4.0,CA,2020,3
155,CC-BY-SA-4.0,CA,2020,3
123,EPL-2.0,CA,2020,3
104,MIT,CD,2020,3
5567,MIT,CH,2020,3
2638,NOASSERTION,CH,2020,3
2093,Apache-2.0,CH,2020,3
2051,GPL-3.0,CH,2020,3
657,BSD-3-Clause,CH,2020,3
460,GPL-2.0,CH,2020,3
415,AGPL-3.0,CH,2020,3
239,LGPL-3.0,CH,2020,3
198,BSD-2-Clause,CH,2020,3
159,MPL-2.0,CH,2020,3
148,CC0-1.0,CH,2020,3
142,Unlicense,CH,2020,3
105,CC-BY-4.0,CH,2020,3
169,MIT,CI,2020,3
2250,MIT,CL,2020,3
688,GPL-3.0,CL,2020,3
443,NOASSERTION,CL,2020,3
366,Apache-2.0,CL,2020,3
361,MIT,CM,2020,3
59093,MIT,CN,2020,3
25721,Apache-2.0,CN,2020,3
12924,NOASSERTION,CN,2020,3
9178,GPL-3.0,CN,2020,3
2668,GPL-2.0,CN,2020,3
1939,BSD-3-Clause,CN,2020,3
1053,AGPL-3.0,CN,2020,3
910,LGPL-3.0,CN,2020,3
718,BSD-2-Clause,CN,2020,3
615,CC0-1.0,CN,2020,3
588,Unlicense,CN,2020,3
545,MPL-2.0,CN,2020,3
373,LGPL-2.1,CN,2020,3
288,CC-BY-SA-4.0,CN,2020,3
266,CC-BY-4.0,CN,2020,3
228,ISC,CN,2020,3
178,WTFPL,CN,2020,3
117,EPL-2.0,CN,2020,3
4731,MIT,CO,2020,3
1075,GPL-3.0,CO,2020,3
808,Apache-2.0,CO,2020,3
798,NOASSERTION,CO,2020,3
133,GPL-2.0,CO,2020,3
116,BSD-3-Clause,CO,2020,3
107,CC0-1.0,CO,2020,3
744,MIT,CR,2020,3
219,GPL-3.0,CR,2020,3
189,NOASSERTION,CR,2020,3
144,Apache-2.0,CR,2020,3
196,MIT,CU,2020,3
289,MIT,CY,2020,3
3945,MIT,CZ,2020,3
1689,NOASSERTION,CZ,2020,3
1287,Apache-2.0,CZ,2020,3
1205,GPL-3.0,CZ,2020,3
445,GPL-2.0,CZ,2020,3
342,BSD-3-Clause,CZ,2020,3
190,AGPL-3.0,CZ,2020,3
147,Unlicense,CZ,2020,3
146,LGPL-3.0,CZ,2020,3
138,LGPL-2.1,CZ,2020,3
116,BSD-2-Clause,CZ,2020,3
34359,MIT,DE,2020,3
14646,NOASSERTION,DE,2020,3
11931,GPL-3.0,DE,2020,3
11784,Apache-2.0,DE,2020,3
3249,GPL-2.0,DE,2020,3
2715,BSD-3-Clause,DE,2020,3
2218,AGPL-3.0,DE,2020,3
1398,LGPL-3.0,DE,2020,3
1126,BSD-2-Clause,DE,2020,3
939,CC0-1.0,DE,2020,3
938,Unlicense,DE,2020,3
822,MPL-2.0,DE,2020,3
733,LGPL-2.1,DE,2020,3
452,ISC,DE,2020,3
397,EPL-2.0,DE,2020,3
347,CC-BY-4.0,DE,2020,3
329,CC-BY-SA-4.0,DE,2020,3
216,EPL-1.0,DE,2020,3
191,0BSD,DE,2020,3
148,WTFPL,DE,2020,3
121,BSL-1.0,DE,2020,3
3378,MIT,DK,2020,3
1201,NOASSERTION,DK,2020,3
